,text,code,task_id,test_list
31,Write a python function to find the largest prime factor of a given number.,"```cpp
#include <cmath>

std::pair<int, int> max_Prime_Factors(int n) {
    int maxPrime = -1;
    while (n % 2 == 0) {
        maxPrime = 2;
        n >>= 1;
    }
    for (int i = 3; i <= std::sqrt(n); i += 2) {
        while (n % i == 0) {
            maxPrime = i;
            n /= i;
        }
    }
    if (n > 2) {
        maxPrime = n;
    }
    return std::make_pair(maxPrime, 0);
}
```",32,"```cpp
#include <cassert>

assert(max_Prime_Factors(15) == 5);
assert(max_Prime_Factors(6) == 3);
assert(max_Prime_Factors(2) == 2);
```"
32,Write a python function to convert a decimal number to binary number.,"```cpp
#include <iostream>
#include <cmath>

std::pair<int, int> decimal_To_Binary(int N) {
    int B_Number = 0;
    int cnt = 0;
    while (N != 0) {
        int rem = N % 2;
        int c = pow(10, cnt);
        B_Number += rem * c;
        N /= 2;
        cnt += 1;
    }
    return {B_Number, 0}; // Return a pair for compatibility with function signature
}
```",33,"```cpp
#include <cassert>
#include <iostream>

int decimal_To_Binary(int n) {
    // Implementation of the decimal to binary conversion
    int binary = 0, base = 1;
    while (n > 0) {
        int last_digit = n % 2;
        n = n / 2;
        binary += last_digit * base;
        base *= 10;
    }
    return binary;
}

int main() {
    assert(decimal_To_Binary(10) == 1010);
    assert(decimal_To_Binary(1) == 1);
    assert(decimal_To_Binary(20) == 10100);

    return 0;
}
```"
33,Write a python function to find the missing number in a sorted array.,"```cpp
#include <vector>

int find_missing(std::vector<int>& ar, int N) {
    int l = 0;
    int r = N - 1;
    while (l <= r) {
        int mid = (l + r) / 2;
        if (ar[mid] != mid + 1 && ar[mid - 1] == mid) {
            return mid + 1;
        } else if (ar[mid] != mid + 1) {
            r = mid - 1;
        } else {
            l = mid + 1;
        }
    }
    return -1;
}
```",34,"```cpp
#include <cassert>
#include <vector>

int find_missing(const std::vector<int>& nums, int n) {
    // Implementation of the find_missing function should be here
}

int main() {
    assert(find_missing({1, 2, 3, 5}, 4) == 4);
    assert(find_missing({1, 3, 4, 5}, 4) == 2);
    assert(find_missing({1, 2, 3, 5, 6, 7}, 5) == 4);
    return 0;
}
```"
34,Write a function to find the n-th rectangular number.,"```cpp
int find_rect_num(int n) {
    return n * (n + 1);
}
```",35,"```cpp
#include <cassert>

int find_rect_num(int n); // Assuming this function is defined elsewhere

int main() {
    assert(find_rect_num(4) == 20);
    assert(find_rect_num(5) == 30);
    assert(find_rect_num(6) == 42);
    return 0;
}
```"
35,Write a python function to find the nth digit in the proper fraction of two given numbers.,"```cpp
int find_Nth_Digit(int p, int q, int N) {
    while (N > 0) {
        N -= 1;
        p *= 10;
        int res = p / q;
        p %= q;
    }
    return res;
}
```",36,"```cpp
#include <cassert>

assert(find_Nth_Digit(1, 2, 1) == 5);
assert(find_Nth_Digit(3, 5, 1) == 6);
assert(find_Nth_Digit(5, 6, 5) == 3);
```"
36,Write a function to sort a given mixed list of integers and strings.,"```cpp
#include <vector>
#include <string>
#include <algorithm>

std::pair<std::vector<int>, std::vector<std::string>> sort_mixed_list(const std::vector<std::variant<int, std::string>>& mixed_list) {
    std::vector<int> int_part;
    std::vector<std::string> str_part;

    for (const auto& item : mixed_list) {
        if (std::holds_alternative<int>(item)) {
            int_part.push_back(std::get<int>(item));
        } else if (std::holds_alternative<std::string>(item)) {
            str_part.push_back(std::get<std::string>(item));
        }
    }

    std::sort(int_part.begin(), int_part.end());
    std::sort(str_part.begin(), str_part.end());

    int_part.insert(int_part.end(), str_part.begin(), str_part.end());
    return {int_part, str_part};
}
```",37,"```cpp
#include <cassert>
#include <vector>
#include <string>
#include <variant>
#include <algorithm>

using MixedType = std::variant<int, std::string>;

std::vector<MixedType> sort_mixed_list(const std::vector<MixedType>& mixed_list) {
    std::vector<MixedType> sorted_list = mixed_list;
    std::sort(sorted_list.begin(), sorted_list.end(), [](const MixedType& a, const MixedType& b) {
        if (std::holds_alternative<int>(a) && std::holds_alternative<int>(b)) {
            return std::get<int>(a) < std::get<int>(b);
        } else if (std::holds_alternative<std::string>(a) && std::holds_alternative<std::string>(b)) {
            return std::get<std::string>(a) < std::get<std::string>(b);
        } else if (std::holds_alternative<int>(a)) {
            return true;
        }
        return false;
    });
    return sorted_list;
}

int main() {
    assert(sort_mixed_list({19, ""red"", 12, ""green"", ""blue"", 10, ""white"", ""green"", 1}) == std::vector<MixedType>{1, 10, 12, 19, ""blue"", ""green"", ""green"", ""red"", ""white""});
    assert(sort_mixed_list({19, ""red"", 12, ""green"", ""blue"", 10, ""white"", ""green"", 1}) == std::vector<MixedType>{1, 10, 12, 19, ""blue"", ""green"", ""green"", ""red"", ""white""});
    assert(sort_mixed_list({19, ""red"", 12, ""green"", ""blue"", 10, ""white"", ""green"", 1}) == std::vector<MixedType>{1, 10, 12, 19, ""blue"", ""green"", ""green"", ""red"", ""white""});
    return 0;
}
```"
37,Write a function to find the division of first even and odd number of a given list.,"```cpp
#include <vector>
#include <iostream>

std::pair<double, double> div_even_odd(const std::vector<int>& list1) {
    int first_even = -1;
    int first_odd = -1;

    for (const auto& el : list1) {
        if (el % 2 == 0 && first_even == -1) {
            first_even = el;
        }
        if (el % 2 != 0 && first_odd == -1) {
            first_odd = el;
        }
        if (first_even != -1 && first_odd != -1) {
            break;
        }
    }

    return {static_cast<double>(first_even) / first_odd, 0}; // The second value is a placeholder, not used.
}
```",38,"```cpp
#include <cassert>
#include <vector>

int div_even_odd(const std::vector<int>& nums) {
    // Function implementation goes here
}

int main() {
    assert(div_even_odd({1, 3, 5, 7, 4, 1, 6, 8}) == 4);
    assert(div_even_odd({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}) == 2);
    assert(div_even_odd({1, 5, 7, 9, 10}) == 10);
    return 0;
}
```"
38,Write a function to check if the letters of a given string can be rearranged so that two characters that are adjacent to each other are different.,"```cpp
#include <iostream>
#include <string>
#include <vector>
#include <queue>
#include <unordered_map>

std::string rearrange_string(const std::string& S) {
    std::unordered_map<char, int> ctr;
    for (char c : S) {
        ctr[c]++;
    }

    std::priority_queue<std::pair<int, char>> heap;
    for (const auto& entry : ctr) {
        heap.push({-entry.second, entry.first});
    }

    if (-heap.top().first * 2 > S.size() + 1) {
        return """";
    }

    std::string ans;
    while (heap.size() >= 2) {
        auto [nct1, char1] = heap.top(); heap.pop();
        auto [nct2, char2] = heap.top(); heap.pop();
        ans.push_back(char1);
        ans.push_back(char2);
        if (nct1 + 1) heap.push({nct1 + 1, char1});
        if (nct2 + 1) heap.push({nct2 + 1, char2});
    }

    if (!heap.empty()) {
        ans.push_back(heap.top().second);
    }

    return ans;
}
```",39,"```cpp
assert(rearange_string(""aab"") == ""aba"");
assert(rearange_string(""aabb"") == ""abab"");
assert(rearange_string(""abccdd"") == ""cdabcd"");
```"
39,Write a function to find frequency of the elements in a given list of lists using collections module.,"```cpp
#include <vector>
#include <unordered_map>
#include <algorithm>

std::unordered_map<int, int> freq_element(const std::vector<std::vector<int>>& nums) {
    std::unordered_map<int, int> result;
    for (const auto& vec : nums) {
        for (const auto& num : vec) {
            result[num]++;
        }
    }
    return result;
}
```",40,"```cpp
#include <iostream>
#include <vector>
#include <map>
#include <cassert>

std::map<int, int> freq_element(const std::vector<std::vector<int>>& grid) {
    std::map<int, int> freq_map;
    for (const auto& row : grid) {
        for (int num : row) {
            freq_map[num]++;
        }
    }
    return freq_map;
}

int main() {
    assert(freq_element({{1, 2, 3, 2}, {4, 5, 6, 2}, {7, 1, 9, 5}}) == (std::map<int, int>{{2, 3}, {1, 2}, {5, 2}, {3, 1}, {4, 1}, {6, 1}, {7, 1}, {9, 1}}));
    assert(freq_element({{1, 2, 3, 4}, {5, 6, 7, 8}, {9, 10, 11, 12}}) == (std::map<int, int>{{1, 1}, {2, 1}, {3, 1}, {4, 1}, {5, 1}, {6, 1}, {7, 1}, {8, 1}, {9, 1}, {10, 1}, {11, 1}, {12, 1}}));
    assert(freq_element({{15, 20, 30, 40}, {80, 90, 100, 110}, {30, 30, 80, 90}}) == (std::map<int, int>{{30, 3}, {80, 2}, {90, 2}, {15, 1}, {20, 1}, {40, 1}, {100, 1}, {110, 1}}));
    
    return 0;
}
```"
40,Write a function to filter even numbers using lambda function.,"```cpp
#include <vector>
#include <algorithm>

std::pair<std::vector<int>, std::vector<int>> filter_evennumbers(const std::vector<int>& nums) {
    std::vector<int> even_nums;
    std::copy_if(nums.begin(), nums.end(), std::back_inserter(even_nums), [](int x) { return x % 2 == 0; });
    return {even_nums};
}
```",41,"```cpp
#include <cassert>
#include <vector>

std::vector<int> filter_evennumbers(const std::vector<int>& numbers) {
    std::vector<int> evens;
    for (int num : numbers) {
        if (num % 2 == 0) {
            evens.push_back(num);
        }
    }
    return evens;
}

int main() {
    assert(filter_evennumbers({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}) == std::vector<int>({2, 4, 6, 8, 10}));
    assert(filter_evennumbers({10, 20, 45, 67, 84, 93}) == std::vector<int>({10, 20, 84}));
    assert(filter_evennumbers({5, 7, 9, 8, 6, 4, 3}) == std::vector<int>({8, 6, 4}));
    return 0;
}
```"
41,Write a python function to find the sum of repeated elements in a given array.,"```cpp
#include <vector>
#include <unordered_map>

std::pair<int, int> find_Sum(std::vector<int>& arr, int n) {
    std::unordered_map<int, int> count_map;
    for (int x : arr) {
        count_map[x]++;
    }
    
    int sum = 0;
    for (const auto& pair : count_map) {
        if (pair.second > 1) {
            sum += pair.first;
        }
    }
    
    return {sum, 0}; // Return a pair with the sum and a placeholder
}
```",42,"```cpp
#include <cassert>
#include <vector>

int find_Sum(const std::vector<int>& nums, int target);

int main() {
    assert(find_Sum({1,2,3,1,1,4,5,6}, 8) == 3);
    assert(find_Sum({1,2,3,1,1}, 5) == 3);
    assert(find_Sum({1,1,2}, 3) == 2);
    return 0;
}
```"
42,Write a function to find sequences of lowercase letters joined with an underscore using regex.,"```cpp
#include <iostream>
#include <regex>
#include <string>

std::string text_match(const std::string& text) {
    std::regex patterns(""^[a-z]+_[a-z]+$"");
    if (std::regex_search(text, patterns)) {
        return ""Found a match!"";
    } else {
        return ""Not matched!"";
    }
}
```",43,"```cpp
#include <cassert>
#include <string>

std::string text_match(const std::string& text);

int main() {
    assert(text_match(""aab_cbbbc"") == ""Found a match!"");
    assert(text_match(""aab_Abbbc"") == ""Not matched!"");
    assert(text_match(""Aaab_abbbc"") == ""Not matched!"");
    return 0;
}
```"
43,Write a function that matches a word at the beginning of a string.,"```cpp
#include <iostream>
#include <regex>
#include <string>

std::string text_match_string(const std::string& text) {
    std::regex patterns(""^\\w+"");
    if (std::regex_search(text, patterns)) {
        return ""Found a match!"";
    } else {
        return ""Not matched!"";
    }
}
```",44,"```cpp
#include <cassert>
#include <string>

assert(text_match_string("" python"") == ""Not matched!"");
assert(text_match_string(""python"") == ""Found a match!"");
assert(text_match_string(""  lang"") == ""Not matched!"");
```"
44,Write a function to find the gcd of the given array elements.,"```cpp
#include <vector>

int find_gcd(int x, int y) {
    while (y) {
        int temp = y;
        y = x % y;
        x = temp;
    }
    return x;
}

std::pair<int, int> get_gcd(const std::vector<int>& l) {
    int num1 = l[0];
    int num2 = l[1];
    int gcd = find_gcd(num1, num2);
    for (size_t i = 2; i < l.size(); i++) {
        gcd = find_gcd(gcd, l[i]);
    }
    return {gcd, gcd};
}
```",45,"```cpp
#include <cassert>
#include <vector>
#include <numeric>

int get_gcd(const std::vector<int>& numbers) {
    return std::reduce(numbers.begin(), numbers.end(), numbers[0], std::gcd<int, int>);
}

int main() {
    assert(get_gcd({2, 4, 6, 8, 16}) == 2);
    assert(get_gcd({1, 2, 3}) == 1);
    assert(get_gcd({2, 4, 6, 8}) == 2);
    return 0;
}
```"
