,text,code,task_id,test_list
179, this function to calculate distance between two points using latitude and longitude.,"```javascript
function distanceLatLong(slat, slon, elat, elon) {
    const dist = 6371.01 * Math.acos(Math.sin(slat) * Math.sin(elat) + Math.cos(slat) * Math.cos(elat) * Math.cos(slon - elon));
    return dist;
}
```",180,"```javascript
['console.assert(distance_lat_long(23.5, 67.5, 25.5, 69.5) === 12179.372041317429)', 'console.assert(distance_lat_long(10.5, 20.5, 30.5, 40.5) === 6069.397933300514)', 'console.assert(distance_lat_long(10, 20, 30, 40) === 6783.751974994595)']
```"
180, this function to find the longest common prefix in the given set of strings.,"```javascript
function commonPrefixUtil(str1, str2) {
    let result = """";
    let n1 = str1.length;
    let n2 = str2.length;
    let i = 0;
    let j = 0;

    while (i <= n1 - 1 && j <= n2 - 1) {
        if (str1[i] !== str2[j]) {
            break;
        }
        result += str1[i];
        i++;
        j++;
    }
    return result;
}

function commonPrefix(arr, n) {
    let prefix = arr[0];
    for (let i = 1; i < n; i++) {
        prefix = commonPrefixUtil(prefix, arr[i]);
    }
    return prefix;
}
```",181,"```javascript
['console.assert(common_prefix([""tablets"", ""tables"", ""taxi"", ""tamarind""], 4) === ""ta"")', 'console.assert(common_prefix([""apples"", ""ape"", ""april""], 3) === ""ap"")', 'console.assert(common_prefix([""teens"", ""teenager"", ""teenmar""], 3) === ""teen"")']
```"
181," this function to find uppercase, lowercase, special character and numeric values using regex.","```javascript
function findCharacter(string) {
  const uppercaseCharacters = string.match(/[A-Z]/g) || [];
  const lowercaseCharacters = string.match(/[a-z]/g) || [];
  const numericalCharacters = string.match(/[0-9]/g) || [];
  const specialCharacters = string.match(/[,.!?]/g) || [];
  return [uppercaseCharacters, lowercaseCharacters, numericalCharacters, specialCharacters];
}
```",182,"```javascript
['console.assert(find_character(""ThisIsGeeksforGeeks"") === ([""T"", ""I"", ""G"", ""G""], [""h"", ""i"", ""s"", ""s"", ""e"", ""e"", ""k"", ""s"", ""f"", ""o"", ""r"", ""e"", ""e"", ""k"", ""s""], [], []))', 'console.assert(find_character(""Hithere2"") === ([""H""], [""i"", ""t"", ""h"", ""e"", ""r"", ""e""], [""2""], []))', 'console.assert(find_character(""HeyFolks32"") === ([""H"", ""F""], [""e"", ""y"", ""o"", ""l"", ""k"", ""s""], [""3"", ""2""], []))']
```"
182, this function to count all the distinct pairs having a difference of k in any array.,"```javascript
function countPairs(arr, n, k) {
  let count = 0;
  for (let i = 0; i < n; i++) {
    for (let j = i + 1; j < n; j++) {
      if (arr[i] - arr[j] === k || arr[j] - arr[i] === k) {
        count++;
      }
    }
  }
  return count;
}
```",183,"```javascript
['console.assert(count_pairs([1, 5, 3, 4, 2], 5, 3) === 2)', 'console.assert(count_pairs([8, 12, 16, 4, 0, 20], 6, 4) === 5)', 'console.assert(count_pairs([2, 4, 1, 3, 4], 5, 2) === 3)']
```"
183, this function to find all the values in a list that are greater than a specified number.,"```javascript
function greaterSpecificNum(list, num) {
    const greaterSpecificNum = list.every(x => x >= num);
    return greaterSpecificNum;
}
```",184,"```javascript
['console.assert(greater_specificnum([220, 330, 500], 200) === true)', 'console.assert(greater_specificnum([12, 17, 21], 20) === false)', 'console.assert(greater_specificnum([1, 2, 3, 4], 10) === false)']
```"
184, this function to find the focus of a parabola.,"```javascript
function parabolaFocus(a, b, c) {
    let focus = [(-b / (2 * a)), ((4 * a * c - b * b + 1) / (4 * a))];
    return focus;
}
```",185,"```javascript
['console.assert(parabola_focus(5,3,2)[0] === -0.3 && parabola_focus(5,3,2)[1] === 1.6)', 'console.assert(parabola_focus(9,8,4)[0] === -0.4444444444444444 && parabola_focus(9,8,4)[1] === 2.25)', 'console.assert(parabola_focus(2,4,6)[0] === -1.0 && parabola_focus(2,4,6)[1] === 4.125)']
```"
185, this function to search some literals strings in a string by using regex.,"```javascript
function checkLiterals(text, patterns) {
  for (let pattern of patterns) {
    if (new RegExp(pattern).test(text)) {
      return 'Matched!';
    } else {
      return 'Not Matched!';
    }
  }
}
```",186,"```javascript
[""console.assert(check_literals('The quick brown fox jumps over the lazy dog.', ['fox']) === 'Matched!')"", ""console.assert(check_literals('The quick brown fox jumps over the lazy dog.', ['horse']) === 'Not Matched!')"", ""console.assert(check_literals('The quick brown fox jumps over the lazy dog.', ['lazy']) === 'Matched!')""]
```"
186, this function to find the longest common subsequence for the given two sequences.,"```javascript
function longestCommonSubsequence(X, Y, m, n) {
    if (m === 0 || n === 0) {
        return 0;
    } else if (X[m - 1] === Y[n - 1]) {
        return 1 + longestCommonSubsequence(X, Y, m - 1, n - 1);
    } else {
        return Math.max(longestCommonSubsequence(X, Y, m, n - 1), longestCommonSubsequence(X, Y, m - 1, n));
    }
}
```",187,"```javascript
['console.assert(longest_common_subsequence(""AGGTAB"", ""GXTXAYB"", 6, 7) === 4)', 'console.assert(longest_common_subsequence(""ABCDGH"", ""AEDFHR"", 6, 6) === 3)', 'console.assert(longest_common_subsequence(""AXYT"", ""AYZX"", 4, 4) === 2)']
```"
187, this   function to check whether the given number can be represented by product of two squares or not.,"```javascript
function prod_Square(n) {
    for (let i = 2; i <= n; i++) {
        if (i * i < (n + 1)) {
            for (let j = 2; j <= n; j++) {
                if ((i * i * j * j) === n) {
                    return true;
                }
            }
        }
    }
    return false;
}
```",188,"```javascript
console.assert(prod_Square(25) === false);
console.assert(prod_Square(30) === false);
console.assert(prod_Square(16) === true);
```"
188, this   function to find the first missing positive number.,"```javascript
function firstMissingPositive(arr, n) {
    let ptr = 0;
    for (let i = 0; i < n; i++) {
        if (arr[i] === 1) {
            ptr = 1;
            break;
        }
    }
    if (ptr === 0) {
        return 1;
    }
    for (let i = 0; i < n; i++) {
        if (arr[i] <= 0 || arr[i] > n) {
            arr[i] = 1;
        }
    }
    for (let i = 0; i < n; i++) {
        arr[(arr[i] - 1) % n] += n;
    }
    for (let i = 0; i < n; i++) {
        if (arr[i] <= n) {
            return i + 1;
        }
    }
    return n + 1;
}
```",189,"```javascript
console.assert(first_Missing_Positive([1,2,3,-1,5],5) === 4);
console.assert(first_Missing_Positive([0,-1,-2,1,5,8],6) === 2);
console.assert(first_Missing_Positive([0,1,2,5,-8],5) === 3);
```"
189, this   function to count the number of integral co-ordinates that lie inside a square.,"```javascript
function count_Intgral_Points(x1, y1, x2, y2) { 
    return ((y2 - y1 - 1) * (x2 - x1 - 1)); 
}
```",190,"```javascript
console.assert(count_Intgral_Points(1, 1, 4, 4) === 4);
console.assert(count_Intgral_Points(1, 2, 1, 2) === 1);
console.assert(count_Intgral_Points(4, 2, 6, 4) === 1);
```"
190, this function to check whether the given month name contains 30 days or not.,"```javascript
function checkMonthNumber(monthName3) {
  if (monthName3 === ""April"" || monthName3 === ""June"" || monthName3 === ""September"" || monthName3 === ""November"") {
    return true;
  } else {
    return false;
  }
}
```",191,"```javascript
['console.assert(check_monthnumber(""February"") === false)', 'console.assert(check_monthnumber(""June"") === true)', 'console.assert(check_monthnumber(""April"") === true)']
```"
191, this   function to check whether a string has atleast one letter and one number.,"```javascript
function check_String(str) {
    let flag_l = false;
    let flag_n = false;
    for (let i of str) {
        if (isNaN(i) === false) {
            flag_n = true;
        }
        if (isNaN(i) === true) {
            flag_l = true;
        }
    }
    return flag_l && flag_n;
}
```",192,"```javascript
[""console.assert(check_String('thishasboth29') === true)"", ""console.assert(check_String(' ') === false)"", ""console.assert(check_String('string') === false)""]
```"
192, this function to remove the duplicates from the given tuple.,"```javascript
function removeTuple(testTup) {
  let res = [...new Set(testTup)];
  return res;
}
```",193,"```javascript
['console.assert(removeTuple([1, 3, 5, 2, 3, 5, 1, 1, 3]).toString() === [1, 2, 3, 5].toString())', 'console.assert(removeTuple([2, 3, 4, 4, 5, 6, 6, 7, 8, 8]).toString() === [2, 3, 4, 5, 6, 7, 8].toString())', 'console.assert(removeTuple([11, 12, 13, 11, 11, 12, 14, 13]).toString() === [11, 12, 13, 14].toString())']
```"
193, this   function to convert octal number to decimal number.,"```javascript
function octal_To_Decimal(n) {  
    let num = n; 
    let dec_value = 0; 
    let base = 1; 
    let temp = num; 
    while (temp) { 
        let last_digit = temp % 10; 
        temp = Math.floor(temp / 10); 
        dec_value += last_digit * base; 
        base = base * 8; 
    } 
    return dec_value; 
}
```",194,"```javascript
console.assert(octal_To_Decimal(25) === 21);
console.assert(octal_To_Decimal(30) === 24);
console.assert(octal_To_Decimal(40) === 32);
```"
194, this   function to find the first position of an element in a sorted array.,"```javascript
function first(arr, x, n) {
    let low = 0;
    let high = n - 1;
    let res = -1;  
    while (low <= high) {
        let mid = Math.floor((low + high) / 2);
        if (arr[mid] > x) {
            high = mid - 1;
        } else if (arr[mid] < x) {
            low = mid + 1;
        } else {
            res = mid;
            high = mid - 1;
        }
    }
    return res;
}
```",195,"```javascript
['console.assert(first([1,2,3,4,5,6,6],6,6) === 5)', 'console.assert(first([1,2,2,2,3,2,2,4,2],2,9) === 1)', 'console.assert(first([1,2,3],1,3) === 0)']
```"
195, this function to remove all the tuples with length k.,"```javascript
function removeTuples(testList, K) {
  let res = testList.filter(ele => ele.length !== K);
  return res;
}
```",196,"```javascript
['console.assert(remove_tuples([(4, 5), (4, ), (8, 6, 7), (1, ), (3, 4, 6, 7)], 1).toString() === [(4, 5), (8, 6, 7), (3, 4, 6, 7)].toString())', 'console.assert(remove_tuples([(4, 5), (4, 5), (6, 7), (1, 2, 3), (3, 4, 6, 7)], 2).toString() === [(1, 2, 3), (3, 4, 6, 7)].toString())', 'console.assert(remove_tuples([(1, 4, 4), (4, 3), (8, 6, 7), (1, ), (3, 6, 7)], 3).toString() === [(4, 3), (1,)].toString())'];
```"
196, this function to perform the exponentiation of the given two tuples.,"```javascript
function find_exponentio(test_tup1, test_tup2) {
  let res = test_tup1.map((ele1, index) => Math.pow(ele1, test_tup2[index]));
  return res;
}
```",197,"```javascript
['console.assert(find_exponentio([10, 4, 5, 6], [5, 6, 7, 5]) === 100000, 4096, 78125, 7776)', 
 'console.assert(find_exponentio([11, 5, 6, 7], [6, 7, 8, 6]) === 1771561, 78125, 1679616, 117649)', 
 'console.assert(find_exponentio([12, 6, 7, 8], [7, 8, 9, 7]) === 35831808, 1679616, 40353607, 2097152)'];
```"
197, this function to find the largest triangle that can be inscribed in an ellipse.,"```javascript
function largestTriangle(a, b) {
    if (a < 0 || b < 0) {
        return -1;
    }
    var area = (3 * Math.sqrt(3) * Math.pow(a, 2)) / (4 * b);
    return area;
}
```",198,"```javascript
['console.assert(largest_triangle(4,2) === 10.392304845413264)', 'console.assert(largest_triangle(5,7) === 4.639421805988064)', 'console.assert(largest_triangle(9,1) === 105.2220865598093)']
```"
198, this   function to find highest power of 2 less than or equal to given number.,"```javascript
function highestPowerOf2(n) { 
    let res = 0; 
    for (let i = n; i > 0; i--) {  
        if ((i & (i - 1)) === 0) { 
            res = i; 
            break;      
        }      
    } 
    return res; 
}
```",199,"```javascript
['console.assert(highest_Power_of_2(10) === 8)', 'console.assert(highest_Power_of_2(19) === 16)', 'console.assert(highest_Power_of_2(32) === 32)']
```"
199, this function to find all index positions of the maximum values in a given list.,"```javascript
function positionMax(list1) {
    const maxVal = Math.max(...list1);
    const maxResult = list1.map((j, i) => j === maxVal ? i : -1).filter(i => i !== -1);
    return [maxResult];
}
```",200,"```javascript
['console.assert(JSON.stringify(position_max([12,33,23,10,67,89,45,667,23,12,11,10,54])) === JSON.stringify([7])', 'console.assert(JSON.stringify(position_max([1,2,2,2,4,4,4,5,5,5,5])) === JSON.stringify([7,8,9,10])', 'console.assert(JSON.stringify(position_max([2,1,5,6,8,3,4,9,10,11,8,12])) === JSON.stringify([11])']
```"
200, this   function to check whether the elements in a list are same or not.,"```javascript
function chkList(lst) { 
    return new Set(lst).size === 1; 
}
```",201,"```javascript
[""console.assert(chkList(['one', 'one', 'one']) === true)"", ""console.assert(chkList(['one', 'Two', 'Three']) === false)"", ""console.assert(chkList(['bigdata', ' ', 'Django']) === false)""]
```"
201, this function to remove even characters in a string.,"```javascript
function removeEven(str1) {
    let str2 = '';
    for (let i = 1; i <= str1.length; i++) {
        if (i % 2 !== 0) {
            str2 += str1[i - 1];
        }
    }
    return str2;
}
```",202,"```javascript
['console.assert(remove_even("" "") === ""pto"")', 'console.assert(remove_even(""program"") === ""porm"")', 'console.assert(remove_even(""language"") === ""lnug"")']
```"
202, this   function to find the hamming distance between given two integers.,"```javascript
function hammingDistance(n1, n2) {
    let x = n1 ^ n2;
    let setBits = 0;
    while (x > 0) {
        setBits += x & 1;
        x >>= 1;
    }
    return setBits;
}
```",203,"```javascript
['console.assert(hamming_Distance(4, 8) === 2)', 'console.assert(hamming_Distance(2, 4) === 2)', 'console.assert(hamming_Distance(1, 2) === 2)'];
```"
203, this   function to count the occurrence of a given character in a string.,"```javascript
function count(s, c) {
    let res = 0;
    for (let i = 0; i < s.length; i++) {
        if (s[i] === c) {
            res++;
        }
    }
    return res;
}
```",204,"```javascript
console.assert(count(""abcc"", ""c"") == 2);
console.assert(count(""ababca"", ""a"") == 3);
console.assert(count(""mnmm0pm"", ""m"") == 4);
```"
204, this function to find the inversions of tuple elements in the given tuple list.,"```javascript
function inversionElements(testTup) {
    const res = Array.from(testTup, x => ~x);
    return [res];
}
```",205,"```javascript
['console.assert(inversionElements([7, 8, 9, 1, 10, 7]).toString() === (-8, -9, -10, -2, -11, -8).toString())', 'console.assert(inversionElements([2, 4, 5, 6, 1, 7]).toString() === (-3, -5, -6, -7, -2, -8).toString())', 'console.assert(inversionElements([8, 9, 11, 14, 12, 13]).toString() === (-9, -10, -12, -15, -13, -14).toString())']
```"
205, this function to perform the adjacent element concatenation in the given tuples.,"```javascript
function concatenateElements(testTup) {
    let res = Array.from({length: testTup.length - 1}, (_, i) => testTup[i] + testTup[i + 1]);
    return res;
}
```",206,"```javascript
console.assert(concatenate_elements([""DSP "", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""UTS""]) === ['DSP IS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL UTS']);
console.assert(concatenate_elements([""RES "", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""QESR""]) === ['RES IS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL QESR']);
console.assert(concatenate_elements([""MSAM"", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""SKD""]) === ['MSAMIS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL SKD']);
```"
